31594,53.574758146650100,-113.49033736113700,-,30,70,Alberta Avenue,Parks,,"Ash, Green"
31595,53.574868955220600,-113.49033797617900,-,32,70,Alberta Avenue,Parks,,"Ash, Green"
31596,53.574995893111800,-113.490340586443,-,17,70,Alberta Avenue,Parks,,"Ash, Green"
31597,53.575126712104200,-113.49033667304000,-,28,70,Alberta Avenue,Parks,,"Ash, Green"
31598,53.5752250000643,-113.49033654787400,-,34,70,Alberta Avenue,Parks,,"Ash, Green"
31599,53.574309501336200,-113.490334558416,-,33,70,Alberta Avenue,Parks,,"Ash, Green"
31600,53.574423653249400,-113.49033741299400,-,38,70,Alberta Avenue,Parks,,"Ash, Green"
31601,53.574535335781300,-113.49033646246300,-,33,70,Alberta Avenue,Parks,,"Ash, Green"
31602,53.574649458225400,-113.49033872860000,-,30,70,Alberta Avenue,Parks,,"Ash, Green"
31603,53.574007625282900,-113.490332104374,-,35,70,Alberta Avenue,Parks,,"Ash, Green"
31604,53.574116587713500,-113.49033810124,-,34,70,Alberta Avenue,Parks,,"Ash, Green"
31616,53.573932167425500,-113.488955966251,-,71,70,Alberta Avenue,Parks,,"Elm, American"
31617,53.574057179247800,-113.488957843808,-,30,70,Alberta Avenue,Parks,,"Ash, Green"
31618,53.574160662708700,-113.488958090645,-,40,70,Alberta Avenue,Parks,,"Ash, Green"
31619,53.574290515572000,-113.48895940849500,-,47,70,Alberta Avenue,Parks,,"Ash, Green"
31620,53.574504265164200,-113.488955291076,-,28,70,Alberta Avenue,Parks,,"Ash, Green"
31621,53.574599161742500,-113.488958510016,-,39,70,Alberta Avenue,Parks,,"Ash, Green"
31622,53.574705875783800,-113.48895773653900,-,24,70,Alberta Avenue,Parks,,"Ash, Green"
31623,53.574787318630400,-113.488958445417,-,25,70,Alberta Avenue,Parks,,"Ash, Green"
31624,53.574879831681200,-113.488959035905,-,25,70,Alberta Avenue,Parks,,"Ash, Green"
31625,53.574979724559300,-113.488958072911,-,33,70,Alberta Avenue,Parks,,"Ash, Green"
31626,53.575084104297400,-113.488957780505,-,35,70,Alberta Avenue,Parks,,"Ash, Green"
